wikipedia_movie_id,freebase_movie_id,movie_name,movie_release_date,box_office_revenue,runtime,languages,countries,genres,imdb_id,averageRating,numVotes,lead_actor_1,lead_actor_2,release_year,adjusted_box_office
1389264,/m/04ynx7,the missing,2003-11-26,38364277.0,154.0,"['Apache,', 'English', 'Spanish']",['United States of America'],"['Thriller', 'Adventure', 'Period piece', 'Action/Adventure', 'Western', 'Suspense', 'Film adaptation', 'Action']",tt0338188,6.5,39336.0,Tommy Lee Jones,Cate Blanchett,2003,45665671.30849271
2313660,/m/0732_0,friday the 13th part vi: jason lives,1986-08-01,19472057.0,106.0,['English'],['United States of America'],"['Cult', 'Horror', 'Slasher', 'Teen', 'Supernatural']",tt0091080,6.0,53270.0,Thom Mathews,Jennifer Cooke,1986,39407001.34976371
1188061,/m/04fpr4,born in east l.a.,1987-08-21,17355263.0,85.0,['English'],['United States of America'],"['Parody', 'Comedy of Errors', 'Satire', 'Comedy']",tt0092690,6.0,6729.0,Cheech Marin,Daniel Stern,1987,33739762.90348548
3952475,/m/0b8bmf,straight talk,1992-04-03,21202099.0,91.0,['English'],['United States of America'],['Comedy'],tt0105481,5.7,4079.0,Dolly Parton,James Woods,1992,33077246.69890292
2245886,/m/06yx4x,mousehunt,1997-12-19,122417389.0,99.0,['English'],['United States of America'],"['Black comedy', 'Family Film', 'Comedy', 'Slapstick']",tt0119715,6.5,61578.0,Nathan Lane,Lee Evans,1997,166032285.24822897
7455727,/m/0kv7zn,scenes from the class struggle in beverly hills,1989-06-03,2156471.0,95.0,['English'],['United States of America'],"['LGBT', 'Black comedy', 'Satire', 'Comedy', 'Indie']",tt0098261,5.9,1463.0,Jacqueline Bisset,Ray Sharkey,1989,3842710.438688606
171522,/m/0170qy,sling blade,1996-08-30,34175000.0,148.0,['English'],['United States of America'],"['Melodrama', 'Drama', 'Indie']",tt0117666,8.0,100227.0,Billy Bob Thornton,Dwight Yoakam,1996,47463298.11624085
574909,/m/02rlnb,alien nation,1988-10-07,32155047.0,90.0,['English'],['United States of America'],"['Thriller', 'Buddy film', 'Science Fiction', 'Drama']",tt0094631,6.3,16955.0,James Caan,Mandy Patinkin,1988,59876923.375170246
8675614,/m/027dkz6,leprechaun 2,1994-04-08,2260622.0,85.0,['English'],['United States of America'],"['Monster movie', 'Horror', 'Supernatural', 'Creature Film', 'Cult', 'Slasher']",tt0110329,4.6,12208.0,Warwick Davis,Charlie Heath,1994,3321123.364088621
277667,/m/01pj_5,scary movie,2000-07-07,278019771.0,88.0,['English'],['United States of America'],"['Parody', 'Gross-out film', 'Comedy', 'Gross out', 'Slasher', 'Teen']",tt0175142,6.3,295585.0,Anna Faris,Jon Abrahams,2000,352552486.48907197
9377241,/m/0286gm1,who's afraid of virginia woolf?,1966-06-22,40000000.0,131.0,"['Latin', 'English', 'Spanish']",['United States of America'],"['Black comedy', 'Marriage Drama', 'Drama', 'Film adaptation']",tt0061184,8.0,81330.0,Elizabeth Taylor,Richard Burton,1966,274472118.8339659
347000,/m/01yttf,suspiria,1977-02-01,2884265.0,98.0,"['Italian', 'English', 'Latin', 'Russian', 'Japanese', 'German']",['Italy'],"['Horror', 'World cinema', 'Supernatural', 'Gothic Film', 'Cult', 'Coming of age', 'Slasher']",tt0076786,7.3,109366.0,Jessica Harper,Stefania Casini,1977,10866340.009540062
33391353,/m/0h940yr,fc venus,2005-12-30,2411594.0,114.0,['Finnish'],['Finland'],"['Sports', 'Romance Film', 'Comedy film']",tt0453365,5.5,2341.0,Minna Haapkylä,Petteri Summanen,2005,2759105.7686178004
890407,/m/03m4mj,husbands and wives,1992-09-18,10555619.0,103.0,['English'],['United States of America'],"['Romantic comedy', 'Indie', 'Screwball comedy', 'Satire', 'Drama', 'Comedy', 'Romance Film']",tt0104466,7.5,31705.0,Woody Allen,Mia Farrow,1992,16467747.543421382
22215882,/m/05q73lc,ondine,2009-09-14,1790061.0,103.0,"['French', 'Romanian', 'English']","['United States of America', 'Ireland']","['Drama', 'Science Fiction', 'Fantasy', 'Romance Film', 'Romantic drama']",tt1235796,6.8,22940.0,Colin Farrell,Alicja Bachleda,2009,1877309.5934747697
1964896,/m/069gq4,best of the best,1989-11-10,1700000.0,97.0,['English'],['United States of America'],"['Sports', 'Action/Adventure', 'Martial Arts Film']",tt0096913,6.4,15763.0,Eric Roberts,James Earl Jones,1989,3029304.7046636054
3831894,/m/0b28r_,making love,1982-02-12,11897978.0,113.0,['English'],['United States of America'],"['LGBT', 'Romance Film', 'Drama']",tt0084293,6.9,3020.0,Michael Ontkean,Kate Jackson,1982,28521673.51402987
17816459,/m/047cq8_,i've loved you so long,2008-03-19,22272176.0,110.0,['French'],"['France', 'United Kingdom', 'Germany']","['Mystery', 'Drama', 'World cinema']",tt1068649,7.6,20814.0,Kristin Scott Thomas,Elsa Zylberstein,2008,23754816.040787775
1172977,/m/04dcpy,force 10 from navarone,1978-08-16,7100000.0,126.0,['English'],['United Kingdom'],"['Action/Adventure', 'Action', 'Drama', 'Adventure', 'War film']",tt0077572,6.4,20247.0,Harrison Ford,Robert Shaw,1978,24905897.561137915
30874145,/m/0558dk,diva,1981-03-11,2678103.0,117.0,"['French', 'English']",['France'],"['Thriller', 'World cinema', 'Psychological thriller', 'Mystery', 'Drama', 'Romance Film', 'Action']",tt0082269,7.1,14518.0,Wilhelmenia Fernandez,Frédéric Andréi,1981,6894986.179900636
193854,/m/01bj93,i want to live!,1958-11-18,5641711.0,120.0,['English'],['United States of America'],"['Crime Fiction', 'Crime Drama', 'Black-and-white', 'Drama', 'Biopic [feature]', 'Prison', 'Film noir', 'Courtroom Drama']",tt0051758,7.5,7526.0,Susan Hayward,Simon Oakland,1958,43778533.488621406
19887961,/m/04q24zv,agora,2009-05-17,37828420.0,126.0,['English'],['Spain'],"['Christian film', 'Adventure', 'World cinema', 'History', 'Epic', 'Period piece', 'Drama', 'Romance Film', 'Historical Epic']",tt1186830,7.1,73842.0,Rachel Weisz,Max Minghella,2009,39672198.752999395
3918828,/m/0b6rpt,jane austen's mafia!,1998-07-24,30143795.0,84.0,['English'],['United States of America'],"['Parody', 'Comedy']",tt0120741,5.5,16170.0,Jay Mohr,Christina Applegate,1998,39964255.520741776
15497901,/m/03mc6yp,the baader meinhof complex,2008-09-25,16498827.0,150.0,"['English', 'German']","['France', 'Czech Republic', 'Germany']","['Thriller', 'Period piece', 'Drama', 'World cinema', 'Political thriller']",tt0765432,7.3,40582.0,Martina Gedeck,Moritz Bleibtreu,2008,17597140.049260676
5841787,/m/0f8hjf,partner,2007-07-20,20000000.0,136.0,"['Hindi', 'Punjabi language', 'Urdu']",['India'],"['Bollywood', 'Musical', 'Comedy', 'World cinema']",tt0807758,5.8,13949.0,Salman Khan,Govinda,2007,21822005.00725739
26581256,/m/075wx89,the twilight saga: breaking dawn - part 1,2011-11-16,705058657.0,117.0,['English'],['United States of America'],"['Drama', 'Fantasy', 'Adventure', 'Teen', 'Romantic fantasy']",tt1324999,4.9,258657.0,Kristen Stewart,Robert Pattinson,2011,719864888.7969999
3887451,/m/0b55qw,mothra,1961-07-30,2237760.0,100.0,"['Japanese', 'English']",['Japan'],"['Fantasy', 'Japanese Movies', 'Horror', 'World cinema', 'Monster']",tt0055198,6.6,5575.0,Furankî Sakai,Hiroshi Koizumi,1961,16589940.101044027
5788437,/m/0f4m2z,the name of the rose,1986-09-24,77153487.0,130.0,"['Latin', 'English']","['France', 'Italy', 'West Germany', 'Germany']","['Crime Fiction', 'Thriller', 'Detective fiction', 'Detective', 'World cinema', 'Costume drama', 'Gothic Film', 'Mystery', 'Period piece', 'Drama', 'Film adaptation', 'Crime Thriller', 'Whodunit']",tt0091605,7.7,119928.0,Sean Connery,Christian Slater,1986,156141057.22615626
8146797,/m/026t9dn,a rage in harlem,1991-05-03,10400000.0,115.0,"['English', 'American English']","['United States of America', 'United Kingdom']","['Thriller', 'Crime Fiction', 'Gangster Film', 'Indie', 'Crime Drama', 'Comedy Thriller', 'Action/Adventure', 'Period piece', 'Drama', 'Comedy', 'Film adaptation', 'Action']",tt0102749,5.9,2396.0,Forest Whitaker,Gregory Hines,1991,16825291.222266637
2223585,/m/06x6y3,earth,1998-09-16,528972.0,101.0,"['Hindi', 'Punjabi language', 'English', 'Urdu']","['India', 'Canada']","['Crime Fiction', 'Art film', 'World cinema', 'Period piece', 'Drama', 'War film', 'Romantic drama', 'Romance Film', 'Political drama', 'Bollywood']",tt0150433,7.6,8179.0,Aamir Khan,Nandita Das,1998,701304.2707899858
30643953,/m/0g6ls3n,the yellow sea,2010-12-22,15789762.0,156.0,"['Korean', 'Standard Mandarin']","['United States of America', 'Hong Kong', 'South Korea']","['Crime Fiction', 'Thriller', 'Drama']",tt1230385,7.3,23404.0,Lee Yoo-mi,Kim Yoon-seok,2010,16395409.901033996
151535,/m/013qbq,donovan's reef,1963-06-12,6600000.0,109.0,['English'],['United States of America'],"['Romantic comedy', 'Action/Adventure', 'Comedy', 'Romance Film', 'Action', 'Comedy of Errors']",tt0057007,6.7,10020.0,John Wayne,Lee Marvin,1963,47682207.819102176
2051678,/m/06hp_8,bunty aur babli,2005-05-27,3370142.0,164.0,['Hindi'],['India'],"['World cinema', 'Romance Film', 'Musical', 'Bollywood', 'Comedy']",tt0448206,6.2,8258.0,Abhishek Bachchan,Rani Mukerji,2005,3855780.961994901
14329804,/m/03d0q0_,the band's visit,2007-05-19,14555884.0,85.0,"['Arabic', 'Hebrew', 'English']","['United States of America', 'France', 'Israel']","['Music', 'World cinema', 'Drama', 'Comedy', 'Slice of life story']",tt1032856,7.5,14298.0,Sasson Gabay,Ronit Elkabetz,2007,15881928.67665289
12459069,/m/02w6yl0,wedding bell blues,1996-10-18,44052.0,101.0,['English'],['United States of America'],"['Romantic comedy', 'Ensemble Film', 'Romance Film', 'Comedy-drama', 'Comedy']",tt0118127,5.1,512.0,Illeana Douglas,Paulina Porizkova,1996,61180.78152499318
26200483,/m/0b7451v,frozen assets,1992-10-23,376008.0,96.0,['English'],['United States of America'],['Comedy'],tt0104309,3.3,601.0,Shelley Long,Corbin Bernsen,1992,586607.4569674016
11347793,/m/02r8hh_,persepolis,2007-06-27,22752488.0,95.0,"['French', 'Persian', 'German', 'English']","['France', 'United States of America']","['Biography', 'World cinema', 'Film adaptation', 'Biopic [feature]', 'Animation', 'Period piece', 'Coming of age', 'Comedy', 'War film', 'Drama', 'Biographical film']",tt0808417,8.0,101486.0,Chiara Mastroianni,Catherine Deneuve,2007,24825245.35317819
4410141,/m/0c0rz3,the nanny diaries,2007-08-24,44638886.0,105.0,['English'],['United States of America'],"['Romantic comedy', 'Comedy-drama', 'Workplace Comedy', 'Drama', 'Comedy', 'Film adaptation', 'Romance Film']",tt0489237,6.2,65025.0,Scarlett Johansson,Laura Linney,2007,48705499.6905196
577663,/m/02rw6c,singles,1992-09-18,18471850.0,95.0,['English'],['United States of America'],"['Romantic comedy', 'Romance Film', 'Comedy']",tt0105415,6.7,33269.0,Bridget Fonda,Campbell Scott,1992,28817804.286034603
17437774,/m/047px22,mistress,1992-07-24,1102469.0,110.0,['English'],['United States of America'],"['Drama', 'Comedy']",tt0104892,5.4,2436.0,Robert Wuhl,Martin Landau,1992,1719954.1937283098
24449669,/m/07l4ylb,cairo time,2009-10-09,1995012.0,89.0,"['Arabic', 'English']","['Ireland', 'Canada', 'Egypt']","['Romantic drama', 'Romance Film', 'Marriage Drama', 'Drama', 'Indie']",tt0896529,6.6,6899.0,Patricia Clarkson,Alexander Siddig,2009,2092250.0220368395
20828775,/m/054qx5t,aloo chaat,2009-03-20,1550000.0,137.0,['Hindi'],['India'],"['Musical', 'Bollywood', 'World cinema', 'Comedy']",tt1305840,5.9,983.0,Aftab Shivdasani,Aamna Sharif,2009,1625547.8834999998
9236773,/m/02816s8,eleni,1985-11-01,305102.0,114.0,['English'],['United States of America'],"['Historical fiction', 'Drama', 'Political drama', 'War film']",tt0089079,6.9,1709.0,Kate Nelligan,John Malkovich,1985,642155.121199996
16706073,/m/03ynwqj,"i love you, man",2009-03-20,91636986.0,105.0,['English'],['United States of America'],"['Romance Film', 'Buddy film', 'Comedy']",tt1155056,7.0,219419.0,Paul Rudd,Jason Segel,2009,96103424.930722
3703551,/m/09w8pz,out on a limb,1992-09-04,165952.0,105.0,['English'],['United States of America'],['Comedy'],tt0105078,5.3,2113.0,Matthew Broderick,Jeffrey Jones,1992,258900.55716541733
4286886,/m/049vdj,sleepwalkers,1992-04-10,30524763.0,87.0,['English'],['United States of America'],"['Horror', 'Teen', 'Film adaptation']",tt0105428,5.3,25236.0,Brian Krause,Mädchen Amick,1992,47621469.75054423
4555463,/m/0c8nn5,without limits,1998-09-11,777423.0,118.0,"['Finnish', 'German', 'English']",['United States of America'],"['Sports', 'Biographical film', 'Biography', 'Drama', 'Period piece']",tt0119934,7.2,7711.0,Billy Crudup,Donald Sutherland,1998,1030697.4095233078
1317604,/m/04sg0b,crimson tide,1995-05-12,157387195.0,123.0,['English'],['United States of America'],"['Thriller', 'Action Thrillers', 'Action/Adventure', 'Drama', 'War film', 'Action']",tt0112740,7.3,126202.0,Gene Hackman,Denzel Washington,1995,224485983.04535353
1330877,/m/04tb5k,a dirty shame,2004-09-12,1914166.0,88.0,['English'],['United States of America'],"['Parody', 'Sex comedy', 'Cult', 'Gross-out film', 'Comedy', 'Black comedy', 'Gross out']",tt0365125,5.1,13737.0,Tracey Ullman,Chris Isaak,2004,2238178.132244187
2216322,/m/06wn11,ready to rumble,2000-04-07,12452362.0,106.0,"['Japanese', 'Italian', 'English']",['United States of America'],"['Sports', 'Gross out', 'Gross-out film', 'Comedy', 'Slapstick']",tt0217756,5.3,15570.0,David Arquette,Oliver Platt,2000,15790643.845117163
18305011,/m/03yfkw5,wonder woman,2009-03-03,6898033.0,74.0,['English'],['United States of America'],"['Action/Adventure', 'Superhero movie', 'Animation']",tt1186373,7.2,19006.0,Keri Russell,Nathan Fillion,2009,7234247.06029881
5101168,/m/0d2pd7,switchback,1997-10-31,6492660.0,118.0,['English'],['United States of America'],"['Thriller', 'Crime Fiction', 'Detective fiction', 'Detective', 'Action/Adventure', 'Mystery', 'Crime Thriller', 'Action']",tt0119210,6.4,15464.0,Danny Glover,Dennis Quaid,1997,8805866.437322611
9990262,/m/02pz0wl,200 pounds beauty,2006-12-14,42013016.0,120.0,['Korean'],['South Korea'],"['Romance Film', 'Comedy']",tt0940642,6.7,8975.0,Ju Jin-mo,Kim Ah-jung,2006,46894741.758449525
471370,/m/02dj5n,an american werewolf in london,1981-08-21,61973249.0,92.0,['English'],"['United States of America', 'United Kingdom']","['Fantasy', 'Horror', 'Creature Film', 'Horror Comedy']",tt0082010,7.5,125660.0,David Naughton,Jenny Agutter,1981,159554989.25117552
1662573,/m/05lm43,the game of their lives,2005-04-22,388998.0,101.0,"['English', 'Spanish']",['United States of America'],"['Sports', 'Drama', 'Film adaptation']",tt0354595,6.1,3569.0,Wes Bentley,Gerard Butler,2005,445052.78491354146
5649318,/m/0dy575,if lucy fell,1996-03-08,2420162.0,92.0,['English'],['United States of America'],"['Romantic comedy', 'Romance Film', 'Comedy', 'Indie']",tt0116606,4.9,4376.0,Sarah Jessica Parker,Eric Schaeffer,1996,3361195.917939947
246556,/m/01kp4q,the morning after,1986-12-25,25147055.0,103.0,"['French', 'English']",['United States of America'],"['Thriller', 'Mystery', 'Psychological thriller', 'Crime Thriller']",tt0091554,5.9,7563.0,Jane Fonda,Jeff Bridges,1986,50891902.70589194
6392129,/m/0g3myp,diggstown,1992-08-14,4836637.0,98.0,['English'],['United States of America'],"['Crime Fiction', 'Crime Comedy', 'Boxing', 'Sports', 'Drama', 'Comedy']",tt0104107,6.9,8276.0,James Woods,Louis Gossett Jr.,1992,7545603.633019624
2202963,/m/06vmt_,passenger 57,1992-11-06,44065653.0,85.0,['English'],['United States of America'],"['Thriller', 'Action/Adventure', 'Action Thrillers', 'Action', 'Martial Arts Film']",tt0105104,5.9,51493.0,Wesley Snipes,Bruce Payne,1992,68746517.74945733
638349,/m/02zf9n,the hindenburg,1975-12-25,27945225.0,126.0,['English'],['United States of America'],"['Thriller', 'Action/Adventure', 'Period piece', 'Drama', 'Suspense', 'Disaster']",tt0073113,6.3,6726.0,George C. Scott,Anne Bancroft,1975,119189668.83772992
113436,/m/0sxg4,the dresser,1983-12-06,5310748.0,118.0,['English'],['United Kingdom'],"['LGBT', 'Period piece', 'Drama']",tt0085461,7.5,5816.0,Albert Finney,Tom Courtenay,1983,12241205.749679541
1880706,/m/0639hk,payback,1999-02-05,161626121.0,101.0,['English'],['United States of America'],"['Thriller', 'Crime Fiction', 'Remake', 'Action/Adventure', 'Drama', 'Comedy', 'Crime Thriller', 'Black comedy', 'Action']",tt0120784,7.1,148036.0,Mel Gibson,Gregg Henry,1999,209874467.59783435
18953471,/m/02vyyl8,yes man,2008-12-09,225990978.0,104.0,"['Estonian', 'Korean', 'English']","['United States of America', 'Australia']","['Romance Film', 'Comedy']",tt1068680,6.8,388849.0,Jim Carrey,Zooey Deschanel,2008,241035007.5029812
3578336,/m/09mr5q,bubble,2006-01-27,261966.0,90.0,['English'],['United States of America'],"['Thriller', 'Crime Fiction', 'Tragedy', 'Indie', 'Americana', 'Mystery', 'Drama', 'Crime Thriller']",tt0454792,6.5,8481.0,Debbie Doebereiner,Omar Cowan,2006,292405.28505485033
3459329,/m/09dl5v,lady frankenstein,1971-10-22,139683000.0,85.0,['English'],['Italy'],"['Science Fiction', 'Horror', 'Creature Film', 'Black-and-white', 'Monster', 'Costume Horror']",tt0067321,5.1,2579.0,Joseph Cotten,Rosalba Neri,1971,751146665.4991179
2207640,/m/06v_2g,the astronaut's wife,1999-08-27,19598588.0,110.0,['English'],['United States of America'],"['Thriller', 'Science Fiction', 'Horror', 'Indie', 'Sci-Fi Horror', 'Psychological thriller']",tt0138304,5.4,57895.0,Charlize Theron,Johnny Depp,1999,25449124.16829768
168483,/m/016k80,my favorite year,1982-10-01,20123620.0,92.0,['English'],"['United States of America', 'United Kingdom']","['Comedy', 'World cinema']",tt0084370,7.3,10698.0,Peter O'Toole,Mark Linn-Baker,1982,48240072.35182329
6011641,/m/0fkhml,sherrybaby,2006-09-08,622806.0,96.0,['English'],['United States of America'],"['Drama', 'Indie']",tt0423169,6.6,12137.0,Maggie Gyllenhaal,Ryan Simpkins,2006,695173.2895256297
3751746,/m/09z2b7,the wings of the dove,1997-09-04,13692848.0,101.0,['English'],"['United States of America', 'United Kingdom']","['Indie', 'Period piece', 'Drama', 'Film adaptation', 'Romantic drama', 'Romance Film']",tt0120520,7.1,13183.0,Helena Bonham Carter,Linus Roache,1997,18571339.117489602
55325,/m/0fd4x,total recall,1990-06-01,261299840.0,113.0,['English'],['United States of America'],"['Thriller', 'Science Fiction', 'Future noir', 'Adventure', 'Action/Adventure', 'Action', 'Dystopia']",tt0100802,7.5,361382.0,Arnold Schwarzenegger,Sharon Stone,1990,443449207.08114696
13506326,/m/03c7kv0,hair show,2004-10-17,305281.0,100.0,['English'],['United States of America'],"['Comedy', 'Indie']",tt0382561,5.0,5838.0,Mo'Nique,Kellita Smith,2004,356956.1147725106
2184642,/m/06t6vl,into the blue,2005-09-30,46117696.0,110.0,['English'],['United States of America'],"['Thriller', 'Crime Fiction', 'Adventure', 'Remake', 'Action/Adventure', 'Action']",tt0378109,5.9,80670.0,Paul Walker,Jessica Alba,2005,52763276.51709287
2667958,/m/07wmn_,deep rising,1998-01-30,11203026.0,107.0,['English'],['United States of America'],"['Natural horror films', 'Science Fiction', 'Horror', 'Sci-Fi Horror', 'Creature Film', 'Action/Adventure', 'Action']",tt0118956,6.1,41977.0,Treat Williams,Famke Janssen,1998,14852827.710297052
155921,/m/014g2j,time after time,1979-08-31,13000000.0,112.0,['English'],['United States of America'],"['Thriller', 'Science Fiction', 'Adventure', 'Cult', 'Fantasy', 'Time travel', 'Steampunk']",tt0080025,7.0,21070.0,Malcolm McDowell,Mary Steenburgen,1979,41532192.756970786
5159254,/m/0d5jxc,the messengers,2007-02-02,55060212.0,90.0,['English'],"['United States of America', 'Canada']","['Thriller', 'Drama', 'Horror']",tt0425430,5.3,41568.0,Dylan McDermott,Penelope Ann Miller,2007,60076211.09823268
983731,/m/03wlwk,long time dead,2002-01-18,13102295.0,95.0,['English'],"['France', 'United Kingdom']","['Horror', 'Slasher', 'Teen', 'Supernatural']",tt0251806,4.7,6106.0,Joe Absolom,Tom Bell,2002,15814233.85648332
9932614,/m/02pxdlp,heartbreak hotel,1988-09-30,5509417.0,101.0,['English'],['United States of America'],"['Screwball comedy', 'Comedy']",tt0095288,5.7,1568.0,David Keith,Tuesday Weld,1988,10259258.509274153
5570745,/m/0dt1p_,sgt. bilko,1996-03-29,37956793.0,94.0,['English'],['United States of America'],"['Family Film', 'Comedy', 'Slapstick']",tt0117608,5.8,24228.0,Steve Martin,Dan Aykroyd,1996,52715569.32539704
3881308,/m/0b4vcg,something new,2006-01-29,11483669.0,100.0,"['English', 'Spanish']",['United States of America'],"['Romance Film', 'Drama', 'Comedy']",tt0437777,6.6,15050.0,Sanaa Lathan,Simon Baker,2006,12818020.305766962
670386,/m/031h9k,bull durham,1988-06-15,50888729.0,108.0,['English'],['United States of America'],"['Romantic comedy', 'Sports', 'Romance Film', 'Comedy', 'Baseball']",tt0094812,7.0,60703.0,Kevin Costner,Susan Sarandon,1988,94761501.26581386
6446062,/m/01kf3_9,moonraker,1979-06-26,210300000.0,126.0,"['Italian', 'English']","['France', 'United Kingdom']","['Thriller', 'Science Fiction', 'Adventure', 'Action/Adventure', 'Glamorized Spy Film', 'Action']",tt0079574,6.2,110926.0,Roger Moore,Lois Chiles,1979,671863087.4454582
213251,/m/01f7g_,alien³,1992-05-22,159773545.0,145.0,['English'],['United States of America'],"['Thriller', 'Science Fiction', 'Horror', 'Adventure', 'Action/Adventure', 'Action']",tt0103644,6.4,333883.0,Sigourney Weaver,Charles S. Dutton,1992,249261592.63397777
2594890,/m/07qh55,phantasm ii,1988-07-08,7282851.0,97.0,['English'],['United States of America'],"['Zombie Film', 'Horror', 'Supernatural']",tt0095863,6.4,17113.0,James Le Gros,Reggie Bannister,1988,13561625.684446424
431251,/m/027q85,immortal beloved,1994-12-16,9914409.0,121.0,"['English', 'Hungarian language']","['United States of America', 'United Kingdom']","['Costume drama', 'Epic', 'Period piece', 'Drama', 'Biopic [feature]', 'Romantic drama', 'Romance Film', 'Musical Drama', 'Musical']",tt0110116,7.4,26552.0,Gary Oldman,Jeroen Krabbé,1994,14565449.407742871
106359,/m/0qmjd,the verdict,1982-12-08,53977250.0,129.0,['English'],['United States of America'],"['Film adaptation', 'Drama', 'Courtroom Drama']",tt0084855,7.7,47197.0,Paul Newman,Charlotte Rampling,1982,129393540.79198743
10090870,/m/02q1hzy,isn't she great,2000-01-28,2954405.0,95.0,['English'],"['United States of America', 'Japan', 'United Kingdom', 'Germany']","['Biography', 'Japanese Movies', 'Comedy-drama', 'Period piece', 'Drama', 'Comedy', 'Biopic [feature]', 'Biographical film']",tt0141399,5.3,2590.0,Bette Midler,Nathan Lane,2000,3746434.3816244155
156745,/m/014l6_,pretty woman,1990-03-23,463407268.0,125.0,"['Japanese', 'Italian', 'English']",['United States of America'],"['Romantic comedy', 'Romance Film', 'Comedy']",tt0100405,7.1,374813.0,Richard Gere,Julia Roberts,1990,786443595.0295284
5454803,/m/0dmn0x,the lives of others,2006-03-15,11286112.0,137.0,['German'],['Germany'],"['Thriller', 'World cinema', 'Period piece', 'Drama', 'Political thriller', 'Political drama']",tt0405094,8.4,417855.0,Ulrich Mühe,Martina Gedeck,2006,12597508.060286324
17685541,/m/047bynf,me and orson welles,2009-11-25,2325045.0,114.0,['English'],"['United States of America', 'United Kingdom']","['Romantic drama', 'Period piece', 'Drama', 'Romance Film']",tt1175506,6.7,11962.0,Zac Efron,Claire Danes,2009,2438369.0185756497
2485659,/m/07h6_q,rush,1991-12-22,7241350.0,120.0,['English'],['United States of America'],"['Crime Fiction', 'Crime Thriller', 'Action', 'Drama', 'Film adaptation']",tt0102820,6.7,10126.0,Jason Patric,Jennifer Jason Leigh,1991,11715175.249265432
18188932,/m/04cx0gd,up and down,2004-09-16,2705163.0,108.0,"['Czech', 'Russian', 'German', 'English']",['Czech Republic'],"['Crime Fiction', 'Drama', 'Comedy', 'World cinema']",tt0401488,7.0,1994.0,Petr Forman,Emília Vásáryová,2004,3163067.7123907125
5812847,/m/0f6lvk,gator,1976-08-25,11000000.0,116.0,['English'],['United States of America'],"['Crime Fiction', 'Action Thrillers', 'Comedy Thriller', 'Action/Adventure', 'Thriller', 'Action']",tt0074564,5.8,5084.0,Burt Reynolds,Jack Weston,1976,44052857.04730735
17849591,/m/047cxf8,dare,2009-11-13,18088.0,91.0,['English'],['United States of America'],"['LGBT', 'Drama', 'Psychological thriller', 'Indie']",tt1241316,5.8,4527.0,Emmy Rossum,Zach Gilford,2009,18969.619430159997
381543,/m/021nl9,last of the dogmen,1995-09-08,7024389.0,118.0,['English'],['United States of America'],"['Thriller', 'Indie', 'Action/Adventure', 'Mystery', 'Western', 'Crime Thriller', 'Adventure']",tt0113617,6.9,6137.0,Tom Berenger,Barbara Hershey,1995,10019092.531371232
2571942,/m/07nvl4,surviving picasso,1996-09-04,1985001.0,125.0,['English'],['United States of America'],"['Romantic drama', 'Biographical film', 'Drama', 'Romance Film', 'Biopic [feature]']",tt0117791,6.3,7975.0,Anthony Hopkins,Natascha McElhone,1996,2756830.847813788
235418,/m/01j65x,lethal weapon,1987-03-06,120207127.0,117.0,['English'],['United States of America'],"['Crime Fiction', 'Albino bias', 'Buddy film', 'Buddy cop', 'Action/Adventure', 'Thriller', 'Comedy', 'Action']",tt0093409,7.6,281683.0,Mel Gibson,Danny Glover,1987,233690492.86600658
703970,/m/03459x,anaconda,1997-04-11,136885767.0,89.0,['English'],"['United States of America', 'Brazil', 'Peru']","['Thriller', 'Natural horror films', 'Horror', 'Adventure', 'Action/Adventure', 'Action']",tt0118615,4.9,114434.0,Jon Voight,Jennifer Lopez,1997,185655460.37717408
6641931,/m/0gfsq9,i am legend,2007-12-12,585349010.0,100.0,['English'],['United States of America'],"['Thriller', 'Albino bias', 'Science Fiction', 'Horror', 'Doomsday film', 'Plague', 'Action/Adventure', 'Zombie Film', 'Apocalyptic and post-apocalyptic fiction', 'Drama', 'Film adaptation', 'Disaster', 'Dystopia']",tt0480249,7.2,833506.0,Will Smith,Alice Braga,2007,638674451.3606579
17767428,/m/047c3q9,warning sign,1985-08-23,1918117.0,99.0,['English'],['United States of America'],"['Thriller', 'Science Fiction', 'Horror', 'Sci-Fi Horror', 'Action/Adventure', 'Disaster', 'Action']",tt0090293,6.1,2989.0,Sam Waterston,Kathleen Quinlan,1985,4037104.491647949
23192449,/m/065yf37,vedam,2010-06-04,9000000.0,135.0,['Telugu language'],['India'],['Drama'],tt1649431,8.1,9042.0,Allu Arjun,Anushka Shetty,2010,9345212.999999998
1530085,/m/058dsy,pcu,1994-04-29,4330020.0,80.0,['English'],['United States of America'],"['Parody', 'Political satire', 'Satire', 'Comedy', 'Political cinema', 'Stoner film']",tt0110759,6.5,14790.0,Jeremy Piven,Chris Young,1994,6361315.863054952
3634311,/m/09r94m,united 93,2006-04-28,76286096.0,110.0,"['Arabic', 'German', 'English']","['France', 'United States of America', 'United Kingdom']","['Crime Fiction', 'History', 'Drama', 'Docudrama']",tt0475276,7.6,112333.0,David Alan Basche,Olivia Thirlby,2006,85150201.34903644
