wikipedia_movie_id,freebase_movie_id,movie_release_date,character_name,actor_dob,actor_gender,actor_height,actor_name,actor_age_at_release,character_actor_map_id,character_id,actor_id,actor_ethnicity_label
311935,/m/01t98w,1993-09-24 00:00:00,Mark Evans,1981-01-28 00:00:00,M,1.68,Elijah Wood,12.0,/m/0k575q,/m/0gyk55q,/m/015t56,English Americans
3748765,/m/09yxrl,1986-06-18 00:00:00,Tom Logan,1936-08-18 00:00:00,M,1.75,Robert Redford,49.0,/m/0j_wl9,/m/0gyb770,/m/0gs1_,English people
15779585,/m/03ntbmw,2003-10-29 00:00:00,Coleman Silk,1937-12-31 00:00:00,M,1.74,Anthony Hopkins,65.0,/m/04606fc,/m/0c1jdb4,/m/0z4s,Irish migration to Great Britain
15779585,/m/03ntbmw,2003-10-29 00:00:00,Faunia Farley,1967-06-20 00:00:00,F,1.791,Nicole Kidman,36.0,/m/02vb523,/m/04dsqjw,/m/05dbf,Irish people
1393739,/m/04z257,2005-08-26 00:00:00,Wilhelm Grimm,1970-10-08 00:00:00,M,1.78,Matt Damon,34.0,/m/0k4lxf,/m/04dm_sl,/m/0169dl,Scandinavian Americans
1393739,/m/04z257,2005-08-26 00:00:00,Jacob Grimm,1979-04-04 00:00:00,M,1.85,Heath Ledger,26.0,/m/0k4lxl,/m/0b_vg1j,/m/0237fw,Irish Australians
8120239,/m/026s9vw,2007-08-24 00:00:00,Ali 'Al' Haider,1974-03-08 00:00:00,M,1.83,Fardeen Khan,33.0,/m/02tbgmp,/m/0h3420q,/m/04g5nr,Afghans in India
8120239,/m/026s9vw,2007-08-24 00:00:00,Arush Mehra,1967-09-09 00:00:00,M,1.85,Akshay Kumar,39.0,/m/02vcd5y,/m/0gxr9lt,/m/02tq2r,Indians
901489,/m/03n7gj,1989-05-19 00:00:00,John Dalton,1952-08-18 00:00:00,M,1.78,Patrick Swayze,36.0,/m/0k2l9f,/m/0gxtr1k,/m/02h3tp,White people
88326,/m/0m491,1986-06-11 00:00:00,Ferris Bueller,1962-03-21 00:00:00,M,1.73,Matthew Broderick,24.0,/m/0jy52d,/m/040frvb,/m/01vlj1g,Jewish people
2130880,/m/06p52b,1993-09-17 00:00:00,Jo Christman,1965-03-25 00:00:00,F,1.6,Sarah Jessica Parker,28.0,/m/02vdcsk,/m/04fgxzk,/m/0m66w,Jewish people
42993,/m/0bt4g,1985-07-03 00:00:00,Marty McFly,1961-06-09 00:00:00,M,1.63,Michael J. Fox,24.0,/m/0jty5d,/m/023mw_,/m/0hz_1,Canadian Americans
2052231,/m/06hr1m,1986-07-25 00:00:00,Mark Forman,1937-04-22 00:00:00,M,1.77,Jack Nicholson,49.0,/m/0jz8gt,/m/0gy2v7s,/m/09fb5,Italian Americans
903297,/m/03nfc4,1996-08-23 00:00:00,Margret 'Legs' Sadovsky,1975-06-04 00:00:00,F,1.73,Angelina Jolie,21.0,/m/0jydn6,/m/04ds1zq,/m/0f4vbz,Slovak Americans
1904012,/m/0651nl,2005-08-05 00:00:00,Don Johnston,1950-09-21 00:00:00,M,1.88,Bill Murray,54.0,/m/0jvvt9,/m/0c1z_1r,/m/0p_pd,Irish Americans
1904012,/m/0651nl,2005-08-05 00:00:00,Carmen,1949-04-20 00:00:00,F,1.71,Jessica Lange,56.0,/m/04m38xr,/m/05lxyfw,/m/0hsn_,White Americans
2120494,/m/06nkh0,1956-04-27 00:00:00,Steve Martin,1917-05-21 00:00:00,M,1.83,Raymond Burr,38.0,/m/0jyx05,/m/03c3k79,/m/0gt3p,Scottish Americans
157481,/m/01kf4tt,1971-12-14 00:00:00,James Bond,1930-08-25 00:00:00,M,1.89,Sean Connery,41.0,/m/04hvchb,/m/0clpml,/m/06mr6,Scottish people
19479460,/m/0d90m,2000-07-13 00:00:00,Wolverine,1968-10-12 00:00:00,M,1.89,Hugh Jackman,31.0,/m/0k86q4,/m/01s283,/m/03h_9lg,Australians
19479460,/m/0d90m,2000-07-13 00:00:00,Professor X,1940-07-13 00:00:00,M,1.78,Patrick Stewart,60.0,/m/0k86p_,/m/025fh,/m/0jbp0,English people
904450,/m/03njdv,1996-08-09 00:00:00,Jean-Michel Basquiat,1965-12-07 00:00:00,M,1.8,Jeffrey Wright,30.0,/m/02h6358,/m/02nw835,/m/059_gf,African Americans
3746,/m/017n9,1982-06-25 00:00:00,Rick Deckard,1942-07-13 00:00:00,M,1.85,Harrison Ford,39.0,/m/0jvhbm,/m/08zbgl,/m/0c0k1,German Americans
3746,/m/017n9,1982-06-25 00:00:00,Roy Batty,1944-01-23 00:00:00,M,1.85,Rutger Hauer,38.0,/m/0jvhbs,/m/02nb0hy,/m/09byk,Dutch
2698372,/m/07yp01,2006-02-17 00:00:00,Jerry Shepard,1973-09-12 00:00:00,M,1.86,Paul Walker,32.0,/m/0jxqxl,/m/0gxqx5b,/m/01kgxf,Albanian Americans
2698372,/m/07yp01,2006-02-17 00:00:00,Charlie Cooper,1978-05-12 00:00:00,M,1.765,Jason Biggs,27.0,/m/0jxqxx,/m/0hgf757,/m/02g87m,Italian Americans
695283,/m/033g4d,1998-07-10 00:00:00,Martin Riggs,1956-01-03 00:00:00,M,1.77,Mel Gibson,42.0,/m/0j_zj3,/m/07h33j,/m/0c1pj,Australian Americans
695283,/m/033g4d,1998-07-10 00:00:00,Roger Murtaugh,1946-07-22 00:00:00,M,1.92,Danny Glover,51.0,/m/0j_zj8,/m/09389r,/m/0205dx,African Americans
143812,/m/0125yp,1999-10-22 00:00:00,Oscar Novak,1969-08-19 00:00:00,M,1.83,Matthew Perry,30.0,/m/0k738j,/m/0gykz06,/m/01hxs4,Canadian Americans
1796156,/m/05xpx9,1978-01-06 00:00:00,Mark Bellows,1944-09-25 00:00:00,M,1.78,Michael Douglas,33.0,/m/0jwlc7,/m/0gy8y2x,/m/0kjgl,Scotch-Irish Americans
1397142,/m/04zb7s,1948-07-16 00:00:00,Frank McCloud,1899-12-25 00:00:00,M,1.74,Humphrey Bogart,49.0,/m/0j_dv7,/m/0gz4w59,/m/03n6r,Dutch Americans
2216783,/m/06wp5n,2000-11-15 00:00:00,Buddy Amaral,1972-08-15 00:00:00,M,1.89,Ben Affleck,28.0,/m/01z0n8m,/m/04ds1gm,/m/0151w_,Scottish Americans
2216783,/m/06wp5n,2000-11-15 00:00:00,Abby Janello,1972-09-27 00:00:00,F,1.75,Gwyneth Paltrow,28.0,/m/01xrqxm,/m/04fgql0,/m/0bq2g,Jewish people
28037928,/m/0cmf3gp,2011-09-12 00:00:00,John Farrow,1964-10-03 00:00:00,M,1.89,Clive Owen,46.0,/m/0gz7vsx,/m/0gz7vsz,/m/03v3xp,English people
664496,/m/030zf9,1994-05-26 00:00:00,Mike Swale,1962-03-11 00:00:00,M,1.85,Peter Berg,32.0,/m/04hv8jq,/m/0h5jvws,/m/064jjy,Jewish people
1331395,/m/04tc1g,2002-08-16 00:00:00,Pluto Nash,1961-04-03 00:00:00,M,1.75,Eddie Murphy,41.0,/m/0k48pz,/m/0b_vnd9,/m/0f7hc,African Americans
1331395,/m/04tc1g,2002-08-16 00:00:00,Tony Francis,1970-08-23 00:00:00,M,1.753,Jay Mohr,31.0,/m/02vbwws,/m/0h1810s,/m/01r4zfk,Scottish Americans
2701261,/m/07yvsn,2006-05-24 00:00:00,Marie Antoinette,1982-04-30 00:00:00,F,1.7,Kirsten Dunst,24.0,/m/0k0g5v,/m/051st91,/m/04fzk,German Americans
2701261,/m/07yvsn,2006-05-24 00:00:00,Louis XVI of France,1980-06-26 00:00:00,M,1.68,Jason Schwartzman,25.0,/m/0k0g5_,/m/09vq45p,/m/02qfhb,Italian Americans
13963229,/m/02qrr8j,2008-08-06 00:00:00,Lena Kaligaris,1981-09-16 00:00:00,F,1.7,Alexis Bledel,26.0,/m/04g6vv4,/m/02qtnht,/m/0217kz,Mexican Americans
13963229,/m/02qrr8j,2008-08-06 00:00:00,Carmen Lowell,1984-04-18 00:00:00,F,1.55,America Ferrera,24.0,/m/04g6vsh,/m/0gz6b0v,/m/04mhxx,Honduran Americans
237303,/m/01jft4,2003-05-23 00:00:00,Grace Connelly,1969-02-11 00:00:00,F,1.68,Jennifer Aniston,34.0,/m/0jvx0b,/m/04ds27m,/m/09yrh,Italian Americans
237303,/m/01jft4,2003-05-23 00:00:00,Bruce Nolan,1962-01-17 00:00:00,M,1.867,Jim Carrey,41.0,/m/0jvx00,/m/0cb_nds,/m/0lx2l,Canadian Americans
1126572,/m/048jc1,2003-03-27 00:00:00,Daphne Reynolds,1986-04-03 00:00:00,F,1.73,Amanda Bynes,16.0,/m/0k7zq5,/m/0by6rgh,/m/01cwkq,Jewish people
1126572,/m/048jc1,2003-03-27 00:00:00,Henry Dashwood,1960-09-10 00:00:00,M,1.87,Colin Firth,42.0,/m/0k7zqb,/m/0by6rhv,/m/03f1zdw,British
817516,/m/03dxs5,1995-03-31 00:00:00,Tommy,1964-02-15 00:00:00,M,1.73,Chris Farley,31.0,/m/0k77bm,/m/0gz5dnh,/m/012801,Irish Americans
27203385,/m/0bwj49p,2011-01-13 00:00:00,Steve McKenna,1980-10-29 00:00:00,M,1.75,Ben Foster,30.0,/m/0crvt9l,/m/0g4qhw9,/m/06mfvc,Jewish people
1822878,/m/05zr1l,1996-03-29 00:00:00,Alex,1948-09-19 00:00:00,M,1.85,Jeremy Irons,47.0,/m/0k3s9d,/m/0bvq2t_,/m/016ywr,English people
1822878,/m/05zr1l,1996-03-29 00:00:00,Lucy Harmon,1977-07-01 00:00:00,F,1.78,Liv Tyler,18.0,/m/0k3s9k,/m/04hdt8d,/m/01rh0w,Polish Americans
1323106,/m/04sr1h,1990-06-15 00:00:00,Kate Beringer,1963-07-16 00:00:00,F,1.7,Phoebe Cates,26.0,/m/0jz04k,/m/0gz6v8b,/m/0151fv,Jewish people
1565181,/m/05bvl9,1986-03-26 00:00:00,"Walter Fielding, Jr.",1956-07-09 00:00:00,M,1.83,Tom Hanks,29.0,/m/0k5ycq,/m/0gx436s,/m/0bxtg,Portuguese Americans
1659846,/m/05ldk6,2005-03-25 00:00:00,Percy Jones,1957-10-05 00:00:00,M,1.892,Bernie Mac,47.0,/m/0jz124,/m/0c0nbbf,/m/02lj6p,African Americans
1659846,/m/05ldk6,2005-03-25 00:00:00,Simon Green,1978-02-07 00:00:00,M,1.89,Ashton Kutcher,27.0,/m/0jz129,/m/0c0nbc9,/m/01p4vl,Irish Americans
12714295,/m/08h8bc,2007-04-19 00:00:00,Ambrosinus,1943-12-31 00:00:00,M,1.73,Ben Kingsley,63.0,/m/029pby1,/m/02nwpnx,/m/016k6x,Indians
12714295,/m/08h8bc,2007-04-19 00:00:00,Aurelius,1960-09-10 00:00:00,M,1.87,Colin Firth,46.0,/m/029pbdc,/m/02nwpp3,/m/03f1zdw,British
12714295,/m/08h8bc,2007-04-19 00:00:00,Merlin,1943-12-31 00:00:00,M,1.73,Ben Kingsley,63.0,/m/0h0whdv,/m/0578s,/m/016k6x,Indians
34308933,/m/0g40n95,2011-01-21 00:00:00,Sarah,1989-02-16 00:00:00,F,1.7,Elizabeth Olsen,21.0,/m/0g40n92,/m/0g4njhl,/m/065bxpc,White Americans
904125,/m/03nhgl,1981-04-17 00:00:00,Lar,1954-04-09 00:00:00,M,1.83,Dennis Quaid,27.0,/m/02vbylb,/m/0h16j86,/m/01tnxc,Cajun
6003182,/m/0fk3tx,2004-01-23 00:00:00,Anant Kumar Shrivastav,1942-10-11 00:00:00,M,1.88,Amitabh Bachchan,61.0,/m/0dgb3n7,/m/0dgb3n2,/m/0tj9,Kayastha
6003182,/m/0fk3tx,2004-01-23 00:00:00,Sr. Inspector Shekhar Verma,1967-09-09 00:00:00,M,1.85,Akshay Kumar,36.0,/m/0dj2mm4,/m/0dj2mm0,/m/02tq2r,Indians
9358857,/m/0285v4p,1989-11-10 00:00:00,Whitley Strieber,1943-03-31 00:00:00,M,1.83,Christopher Walken,46.0,/m/02vbn_g,/m/0gy8nd6,/m/016fjj,German Americans
1748549,/m/05swc4,1990-12-07 00:00:00,Nick Pulovski,1930-05-31 00:00:00,M,1.88,Clint Eastwood,60.0,/m/02vcglm,/m/0gww9rq,/m/0bwh6,English Americans
1748549,/m/05swc4,1990-12-07 00:00:00,David Ackerman,1965-09-03 00:00:00,M,1.75,Charlie Sheen,25.0,/m/02vc_gq,/m/04fz097,/m/01pllx,Spanish Americans
594240,/m/02thgf,2001-12-25 00:00:00,Kate McKay,1961-11-19 00:00:00,F,1.73,Meg Ryan,40.0,/m/02vbb_w,/m/0chl37j,/m/0dn3n,White Americans
594240,/m/02thgf,2001-12-25 00:00:00,Leopold,1968-10-12 00:00:00,M,1.89,Hugh Jackman,33.0,/m/02tb9_v,/m/0chl378,/m/03h_9lg,Australians
17908468,/m/047p7fr,2009-01-18 00:00:00,Steven Russell,1962-01-17 00:00:00,M,1.867,Jim Carrey,47.0,/m/04djp01,/m/08nkfph,/m/0lx2l,Canadian Americans
17908468,/m/047p7fr,2009-01-18 00:00:00,Phillip Morris,1971-03-31 00:00:00,M,1.79,Ewan McGregor,37.0,/m/04djn_x,/m/08nkfpq,/m/0k269,Scottish people
773089,/m/03bb5m,1991-12-20 00:00:00,Nina Banks,1946-01-05 00:00:00,F,1.69,Diane Keaton,45.0,/m/0jy3fy,/m/0h1n979,/m/01csvq,Irish Americans
931869,/m/03r4xv,1987-02-12 00:00:00,Christine Painter,1950-02-22 00:00:00,F,1.6,Julie Walters,36.0,/m/02vd106,/m/0h35kb3,/m/016nff,English people
9468375,/m/028b3bj,1997-03-07 00:00:00,Alison Stern,1969-02-08 00:00:00,F,1.708,Mary McCormack,28.0,/m/0k241l,/m/05px7yx,/m/05l4yg,Irish Americans
1367501,/m/04x4p6,1988-08-19 00:00:00,Angela de Marco,1958-04-29 00:00:00,F,1.71,Michelle Pfeiffer,30.0,/m/0k0gk_,/m/0gykc4l,/m/0gx_p,Swedish Americans
13503537,/m/03c7h8h,1957-06-14 00:00:00,Tambrey Tyree,1932-04-01 00:00:00,F,1.57,Debbie Reynolds,25.0,/m/040kyt7,/m/0gx9g7l,/m/01mmslz,White Americans
8227280,/m/026wx2y,2006-02-25 00:00:00,Marissa,1978-11-24 00:00:00,F,1.75,Katherine Heigl,27.0,/m/02vbf3v,/m/04fgysg,/m/025b5y,Germans
2173985,/m/06scnw,1978-06-23 00:00:00,Jezebel Dezire,1941-04-28 00:00:00,F,1.65,Ann-Margret,37.0,/m/03l8m8y,/m/0h1pmgh,/m/01gv_f,Swedish Americans
1582661,/m/05d6w3,2001-09-07 00:00:00,D'Artagnan,1970-07-11 00:00:00,M,1.8,Justin Chambers,31.0,/m/02vc4fx,/m/04tz2b5,/m/08m4c8,German Americans
1582661,/m/05d6w3,2001-09-07 00:00:00,The Queen,1943-10-22 00:00:00,F,1.68,Catherine Deneuve,57.0,/m/02vbb84,/m/0h0xbhb,/m/0cbkc,French
3990404,/m/0bbcqp,2007-01-22 00:00:00,Lewellen,1994-02-23 00:00:00,F,1.63,Dakota Fanning,12.0,/m/02vbg0q,/m/0gxnnk6,/m/0fthdk,German Americans
1009560,/m/03ywjl,2004-09-03 00:00:00,Matthew,1978-07-21 00:00:00,M,1.91,Josh Hartnett,26.0,/m/0k827v,/m/0bj65p3,/m/01kgv4,Swedes
5767035,/m/0f3kpd,2007-12-21 00:00:00,Rajiv Saini,1967-09-09 00:00:00,M,1.85,Akshay Kumar,40.0,/m/0k7ym9,/m/0gxr9nd,/m/02tq2r,Indians
5767035,/m/0f3kpd,2007-12-21 00:00:00,Sanjana S. Shetty,1984-07-16 00:00:00,F,1.74,Katrina Kaif,23.0,/m/0k7ymy,/m/0gwr3q7,/m/08ch36,British Indian
972970,/m/03vny7,1995-12-22 00:00:00,Savannah Jackson,1963-08-09 00:00:00,F,1.727,Whitney Houston,32.0,/m/0k7v3j,/m/0n9gygx,/m/086qd,African Americans
972970,/m/03vny7,1995-12-22 00:00:00,Bernadine Harris,1958-08-16 00:00:00,F,1.63,Angela Bassett,37.0,/m/0k7v3p,/m/0gyxqbp,/m/02jt1k,African Americans
451109,/m/02b0w4,1991-04-17 00:00:00,Louison,1955-03-04 00:00:00,M,1.676,Dominique Pinon,36.0,/m/0jx4mr,/m/02nwd0r,/m/03yrhk,French
2918585,/m/08cjy8,1983-12-16 00:00:00,Kevin Scott,1952-08-18 00:00:00,M,1.78,Patrick Swayze,31.0,/m/0k7jyw,/m/0gxtqzh,/m/02h3tp,White people
2184642,/m/06t6vl,2005-09-30 00:00:00,Jared,1973-09-12 00:00:00,M,1.86,Paul Walker,32.0,/m/0jzz7s,/m/0gxqx6x,/m/01kgxf,Albanian Americans
3592111,/m/09nkdq,1988-03-04 00:00:00,Arlo Pear,1940-12-01 00:00:00,M,1.78,Richard Pryor,47.0,/m/0h0xdbs,/m/0h0xdbw,/m/01hmk9,African Americans
1724301,/m/05r8zy,1989-07-28 00:00:00,Det. Scott Turner,1956-07-09 00:00:00,M,1.83,Tom Hanks,33.0,/m/0k7dvr,/m/0gx434t,/m/0bxtg,Portuguese Americans
19012797,/m/04jfh2_,2006-05-18 00:00:00,Claire Holloway,1970-02-04 00:00:00,F,1.6,Gabrielle Anwar,36.0,/m/04lrg5p,/m/0gydp4r,/m/03s_y5,British Indian
13348042,/m/03c2gyh,2001-09-12 00:00:00,Duchess of Malfi,1972-10-22 00:00:00,F,1.829,Saffron Burrows,28.0,/m/0cg761q,/m/0h2bcdw,/m/06dfjg,English people
1613987,/m/05gqsy,1988-02-26 00:00:00,Franklin Von Tussle,1935-02-16 00:00:00,M,1.651,Sonny Bono,53.0,/m/02vbmjw,/m/0909pc8,/m/06wmp,Italian Americans
17593898,/m/04654s9,1980-07-18 00:00:00,Viv Bonham,1937-01-04 00:00:00,F,1.651,Dyan Cannon,43.0,/m/08hgq7k,/m/0h28_5m,/m/01fwgq,Jewish people
422269,/m/026lgs,1997-07-11 00:00:00,"Dr. Eleanor Ann ""Ellie"" Arroway",1962-11-19 00:00:00,F,1.6,Jodie Foster,34.0,/m/0jwnhh,/m/02nwvcj,/m/0chw_,English Americans
25734402,/m/09v44dm,2011-03-09 00:00:00,Milo,1974-02-08 00:00:00,M,1.63,Seth Green,37.0,/m/0gb0zd9,/m/0gfmhvz,/m/0gz5hs,Jewish people
25734402,/m/09v44dm,2011-03-09 00:00:00,Milo's mom,1962-10-11 00:00:00,F,1.75,Joan Cusack,48.0,/m/0gb0mjq,/m/0hd5t7t,/m/01fwpt,Irish Americans
1884712,/m/063m9m,1998-02-27 00:00:00,John Murdoch,1967-10-29 00:00:00,M,1.829,Rufus Sewell,30.0,/m/0jwz9w,/m/064wby3,/m/04wpvv,English people
1884712,/m/063m9m,1998-02-27 00:00:00,Dr. Daniel Schreber,1966-12-21 00:00:00,M,1.75,Kiefer Sutherland,31.0,/m/0jwzb5,/m/064wbys,/m/01rzqj,Scottish Canadians
3123751,/m/08sz31,1984-08-17 00:00:00,Wes Block,1930-05-31 00:00:00,M,1.88,Clint Eastwood,54.0,/m/0k747v,/m/0gww9xl,/m/0bwh6,English Americans
5813191,/m/0f6mw2,1989-01-13 00:00:00,Bernadette Flynn,1958-11-17 00:00:00,F,1.651,Mary Elizabeth Mastrantonio,30.0,/m/0k5j1h,/m/0h337gl,/m/01msrs,Italian Americans
578001,/m/02rxf6,1984-03-30 00:00:00,Jack T. Colton,1944-09-25 00:00:00,M,1.78,Michael Douglas,39.0,/m/0k2nxf,/m/0gy8y8j,/m/0kjgl,Scotch-Irish Americans
578001,/m/02rxf6,1984-03-30 00:00:00,Joan Wilder,1954-06-19 00:00:00,F,1.727,Kathleen Turner,29.0,/m/0k2nxl,/m/0h0wv1l,/m/018_lb,White Americans
5925044,/m/0fdvfp,1992-10-23 00:00:00,Lula Rogers,1946-08-16 00:00:00,F,1.73,Lesley Ann Warren,46.0,/m/0k263c,/m/0h4zkk_,/m/04bdqk,Russian Americans
81503,/m/0k_9j,1984-05-23 00:00:00,Indiana Jones,1942-07-13 00:00:00,M,1.85,Harrison Ford,41.0,/m/0jzx9b,/m/03ttl,/m/0c0k1,German Americans
736266,/m/036z53,1986-05-09 00:00:00,Stephanie Speck,1962-06-13 00:00:00,F,1.65,Ally Sheedy,23.0,/m/0k37hl,/m/0h2m6qq,/m/02f8lw,American Jews
184158,/m/0194zl,2001-12-14 00:00:00,John Bayley,1949-05-24 00:00:00,M,1.87,Jim Broadbent,52.0,/m/0jz_dz,/m/0d937hr,/m/01nwwl,English people
765310,/m/039lgd,2003-03-28 00:00:00,Mays Gilliam,1965-02-07 00:00:00,M,1.8,Chris Rock,38.0,/m/0jz7yf,/m/0gh51m9,/m/016_mj,African Americans
765310,/m/039lgd,2003-03-28 00:00:00,Mitch Gilliam,1957-10-05 00:00:00,M,1.892,Bernie Mac,45.0,/m/0jz7yl,/m/0gh51nh,/m/02lj6p,African Americans
963052,/m/03tt1c,1985-11-01 00:00:00,Richard Chance,1953-02-21 00:00:00,M,1.791,William Petersen,32.0,/m/0k762j,/m/0h30sc1,/m/038bht,Danish Americans
161882,/m/015gm_,1965-06-24 00:00:00,Cat Ballou,1937-12-21 00:00:00,F,1.73,Jane Fonda,27.0,/m/0jw5f4,/m/0gycxgg,/m/0h1mt,Germans
15103329,/m/03hhhx_,2008-02-01 00:00:00,Kate,1975-03-15 00:00:00,F,1.57,Eva Longoria,32.0,/m/040n6sg,/m/04fgnbv,/m/03lt8g,Hispanic and Latino Americans
15103329,/m/03hhhx_,2008-02-01 00:00:00,Henry,1969-04-06 00:00:00,M,1.78,Paul Rudd,38.0,/m/040n6s9,/m/0cg8_gx,/m/032w8h,Jewish people
19845179,/m/04q3m5b,2009-09-23 00:00:00,Ms. Lynn Kraft,1958-12-31 00:00:00,F,1.63,Bebe Neuwirth,50.0,/m/07m1qp_,/m/09k15qy,/m/01sxq9,Jewish people
2372920,/m/07799g,2001-10-19 00:00:00,Beverly Donofrio,1975-02-22 00:00:00,F,1.63,Drew Barrymore,26.0,/m/0k2k0f,/m/0cpnq7c,/m/026c1,Irish Americans
451817,/m/02b5v3,2004-10-06 00:00:00,Isabelle 'Belle' Williams,1970-03-18 00:00:00,F,1.78,Queen Latifah,34.0,/m/0k43m6,/m/0bz82c1,/m/01wgcvn,African Americans
451817,/m/02b5v3,2004-10-06 00:00:00,Andrew 'Andy' Washburn,1974-09-19 00:00:00,M,1.78,Jimmy Fallon,30.0,/m/0k43mc,/m/0bz82cs,/m/01n5309,Irish people
5191706,/m/0d71yv,2008-01-20 00:00:00,Jerry,1969-08-28 00:00:00,M,1.68,Jack Black,38.0,/m/0jv3lr,/m/0gy79dm,/m/01vsn38,Scottish Americans
837494,/m/03fr7b,2000-02-18 00:00:00,Seth Davis,1974-12-17 00:00:00,M,1.7145,Giovanni Ribisi,25.0,/m/0jvmdz,/m/0bf9m7q,/m/03fbb6,Italians
837494,/m/03fr7b,2000-02-18 00:00:00,Chris Varick,1967-07-18 00:00:00,M,1.83,Vin Diesel,32.0,/m/0jvmf3,/m/0bf9m91,/m/025n3p,multiracial American
935996,/m/03rhx9,1990-02-16 00:00:00,Cochran,1955-01-18 00:00:00,M,1.85,Kevin Costner,35.0,/m/03lyw69,/m/0g_vtbd,/m/0127m7,English Americans
935996,/m/03rhx9,1990-02-16 00:00:00,Tibey,1915-04-21 00:00:00,M,1.88,Anthony Quinn,74.0,/m/03lyw6m,/m/0h38f0z,/m/0b_fw,Mexican Americans
907949,/m/02v8kmz,1998-05-15 00:00:00,Nina,1966-08-14 00:00:00,F,1.68,Halle Berry,31.0,/m/0jvyqw,/m/04hdty_,/m/03knl,White people
515217,/m/02kg37,1974-11-15 00:00:00,Graff,1923-10-04 00:00:00,M,1.91,Charlton Heston,51.0,/m/0jxp9h,/m/0h28wyl,/m/0chsq,Scottish Americans
518687,/m/02ktq2,1963-01-25 00:00:00,Dr. Adolphus Bedlo,1904-06-26 00:00:00,M,1.6,Peter Lorre,58.0,/m/02vd26r,/m/0h5m036,/m/0h326,Jewish people
706863,/m/034fgm,1996-08-16 00:00:00,Rafe Guttman,1953-11-03 00:00:00,M,1.75,Dennis Miller,42.0,/m/02vd5kj,/m/0h2kjft,/m/01svq8,Scottish people
585172,/m/02slnt,1999-04-09 00:00:00,Zack,1970-08-23 00:00:00,M,1.753,Jay Mohr,28.0,/m/0jytxz,/m/0d9f3sc,/m/01r4zfk,Scottish Americans
3965064,/m/0b8_sg,1990-04-03 00:00:00,Anne Benton,1962-11-19 00:00:00,F,1.6,Jodie Foster,27.0,/m/0jw5v6,/m/0gy5xz1,/m/0chw_,English Americans
12535147,/m/02wb__s,1986-02-21 00:00:00,Kathy Gardner,1962-09-11 00:00:00,F,1.6,Kristy McNichol,23.0,/m/03l1c3t,/m/0h0z18s,/m/02_wgp,Palestinians in the United States
6146439,/m/0fslk3,1990-02-09 00:00:00,Ellis Fielding,1952-07-01 00:00:00,M,1.85,Dan Aykroyd,37.0,/m/04hv5xq,/m/0kswqnp,/m/0d608,Canadian Americans
6146439,/m/0fslk3,1990-02-09 00:00:00,MacArthur Stern,1930-01-30 00:00:00,M,1.88,Gene Hackman,60.0,/m/04hv5xj,/m/0kswqpv,/m/039bp,White Americans
604150,/m/02vnh1,1991-03-01 00:00:00,Pamela Courson,1961-11-19 00:00:00,F,1.73,Meg Ryan,29.0,/m/0k4z34,/m/0gwdj2d,/m/0dn3n,White Americans
236691,/m/01jc6q,1972-02-13 00:00:00,Brian Roberts,1942-03-27 00:00:00,M,1.8,Michael York,29.0,/m/0jv_rr,/m/0h2w1p1,/m/02lq10,English people
473212,/m/02drn4,1990-12-25 00:00:00,Doug Tate,1950-03-20 00:00:00,M,1.88,William Hurt,40.0,/m/03lkd34,/m/05sq9b8,/m/016khd,White people
16543602,/m/03y9hyq,1982-03-05 00:00:00,Barbara Gordon,1944-04-30 00:00:00,F,1.727,Jill Clayburgh,37.0,/m/0460kqm,/m/0h2qvnr,/m/01gw8b,Jewish people
682257,/m/032knp,1996-11-06 00:00:00,Lida 'Stony' Newsom,1971-09-18 00:00:00,F,1.52,Jada Pinkett Smith,25.0,/m/0k31_3,/m/0gxq_sz,/m/01j7z7,African Americans
1822446,/m/05zq5_,1998-05-08 00:00:00,Woo,1971-09-18 00:00:00,F,1.52,Jada Pinkett Smith,26.0,/m/03l736v,/m/0gxq_t5,/m/01j7z7,African Americans
3186725,/m/08xxwl,1983-03-25 00:00:00,Dallas Winston,1964-02-18 00:00:00,M,1.83,Matt Dillon,19.0,/m/0k61rl,/m/08kb5n,/m/026r8q,Scottish Americans
18675203,/m/04gr181,2008-08-22 00:00:00,Rajiv,1973-09-02 00:00:00,M,1.88,Sudeep,34.0,/m/0dw68zm,/m/0h7b151,/m/02q6jws,Indians
1481638,/m/054xvf,1980-02-15 00:00:00,Adam,1916-12-09 00:00:00,M,1.75,Kirk Douglas,63.0,/m/0k2x61,/m/0h135cp,/m/0j582,Russian Americans
100700,/m/0pmjs,2002-02-15 00:00:00,John Quincy Archibald,1954-12-28 00:00:00,M,1.84,Denzel Washington,47.0,/m/0j_6d5,/m/0c0lpdc,/m/0pmhf,African Americans
19861657,/m/05_5_22,2010-06-03 00:00:00,Aldous Snow,1975-06-04 00:00:00,M,1.85,Russell Brand,34.0,/m/0648t1y,/m/0cm0b7y,/m/06crng,English people
19861657,/m/05_5_22,2010-06-03 00:00:00,Aaron Green,1983-12-20 00:00:00,M,1.7,Jonah Hill,26.0,/m/0b_yrgy,/m/08008qy,/m/0fby2t,Jewish people
4179782,/m/0bngn6,1991-10-04 00:00:00,Nick Styles,1954-12-28 00:00:00,M,1.84,Denzel Washington,36.0,/m/0k2jty,/m/0gxszfs,/m/0pmhf,African Americans
